
10
5.7, 3.287856444554719
6.1, 3.3301651610693423
6.9, 3.047950130825634
7.0, 2.6457513110645907
7.2, 3.969886648255842
7.2, 4.044749683231338
7.5, 3.640054944640259
7.3, 4.050925820105818
7.3, 3.7429934544425802
7.6, 4.17612260356422
7.5, 3.930648801406709
7.3, 3.7161808352124095
7.4, 3.903844259188627
7.4, 3.746998799039039
7.7, 4.026164427839479
7.9, 3.9102429592034307
7.8, 3.4871191548325386
7.8, 4.377213725647858
7.7, 4.290687590584987
7.8, 3.7894590642992836
7.7, 3.874274125562103
7.4, 4.294182110716778
7.4, 3.9547439866570375
7.6, 3.6386810797320503
7.6, 4.176122603564219
8.0, 3.492849839314596
7.8, 3.8157568056677826
7.9, 3.8845849199110063
7.1, 3.986226285598949
8.2, 4.166533331199932
8.1, 4.085339643163099
8.2, 4.06939798987516
8.3, 3.874274125562103
8.4, 3.903844259188627
8.1, 4.3920382511995495
7.8, 3.867815921162743
8.7, 5.367494760127857
8.6, 5.276362383309168
9.1, 3.8065732621348563
9.2, 3.7629775444453557
8.4, 5.695612346359257
8.6, 5.607138307550475
8.2, 6.029925372672534
8.7, 5.514526271584894
8.3, 6.309516621738943
9.1, 6.204030947698439
8.2, 5.96322060635023
8.4, 7.964923100695952
8.3, 3.7161808352124095
8.3, 4.220189569201839

30
6.466666666666667, 3.383620677453205
6.6, 3.555277766926235
6.9, 4.011234224026316
7.166666666666667, 4.058598553961974
7.333333333333333, 3.690829476177709
7.266666666666667, 3.6325687268867406
7.2, 3.691431519975234
7.333333333333333, 3.269386622730461
7.333333333333333, 3.4189017079888226
7.166666666666667, 3.606321610111272
7.3, 3.338163167571851
7.333333333333333, 3.228346670080867
7.166666666666667, 3.7778594762407747
7.3, 3.387722932393773
7.2, 3.4486712417006826
7.333333333333333, 3.3796778281697537
7.3, 3.2979791792348636
7.333333333333333, 3.309917756615042
7.266666666666667, 3.434465832637669
7.2, 3.609247382303777
7.233333333333333, 3.7477400597634243
7.3, 3.475149876863826
7.366666666666666, 3.9789725083521525
7.266666666666667, 3.6049348892255395
7.4, 3.352610922848042
7.366666666666666, 3.250470051478025
7.366666666666666, 3.1778749013906897
7.7, 4.083707465853384
7.733333333333333, 3.4634600554294765
7.733333333333333, 3.4538223591969643
7.733333333333333, 3.265305839002255
7.466666666666667, 4.153178167246005
7.833333333333333, 4.139914116124741
7.866666666666666, 3.712441544620228
7.866666666666666, 3.739280976634709
7.833333333333333, 3.992353803070175
7.866666666666666, 3.7124415446202277
7.8, 4.300387579432037
7.866666666666666, 4.1771867194188115
7.9, 4.093490767873634
7.9, 3.645545226711637
7.9, 4.093490767873634
7.9, 4.044337605426464
7.866666666666666, 3.6944402673326433
7.9, 4.036087214122113
7.966666666666667, 4.045436386294506
7.866666666666666, 4.006106450019631
7.833333333333333, 4.074991479200363
7.966666666666667, 4.135080275990889
7.866666666666666, 3.8878728831528893

50
7.02, 3.823558551925157
7.42, 5.0560458858677295
7.66, 4.756511326592212
7.68, 4.037028610252843
7.72, 4.783471542718741
7.86, 5.192340512716784
7.84, 4.309802779710458
7.88, 4.611463975789033
7.98, 4.361146638213396
8.04, 4.1950446958286385
8.04, 4.261267417095529
8.02, 4.244949940812024
8.06, 4.3239333944916405
8.08, 4.853205126511757
8.14, 4.247399204218977
8.1, 3.9661064030103876
8.14, 4.400045454310671
8.2, 4.621688003316537
8.24, 4.091747792814216
8.18, 3.9783916348192774
8.2, 4.049691346263318
8.22, 4.109939172299269
8.36, 4.053442980973088
8.36, 3.9636346955792985
8.3, 4.143669871020132
8.32, 5.2132139798784385
8.4, 4.983974317750845
8.46, 4.364447273137802
8.36, 4.325551987897035
8.38, 4.573357628701258
8.44, 4.387071916438115
8.42, 4.4725384291250085
8.38, 4.204235959125034
8.44, 4.409807252023607
8.42, 4.445627064880724
8.44, 4.903712879033601
8.44, 4.3916283995802745
8.44, 4.368798461819909
8.42, 4.477007929409999
8.5, 4.346262762420146
8.46, 4.609598681013348
8.42, 4.534710575108404
8.48, 4.34161260363013
8.5, 4.318564576337836
8.64, 4.53766459756558
8.62, 4.511718076298649
8.64, 4.4799999999999995
8.58, 4.481472972137621
8.66, 4.558991116464256
8.64, 4.4799999999999995

100
7.57, 4.297103675733226
7.7, 4.162931659299729
7.88, 4.637413071961566
7.93, 4.587493869205713
8.01, 4.239091883882678
8.04, 4.282335811213315
8.04, 3.9646437418764373
8.02, 4.342764096747601
8.05, 4.432550056118938
8.12, 4.133473115915962
8.11, 4.3009185065518265
8.21, 3.9731473670127055
8.23, 3.906033794016637
8.19, 4.160997476567368
8.2, 4.200000000000001
8.2, 4.308131845707605
8.23, 4.275172511139171
8.24, 4.027704060628089
8.32, 4.310174010408395
8.3, 4.00374824383352
8.32, 4.122814572594794
8.29, 4.0380564632010785
8.32, 3.880412349222695
8.29, 3.8269962111295595
8.28, 3.957473941796711
8.3, 3.986226285598949
8.34, 3.9830139341960646
8.36, 4.053442980973091
8.31, 4.4151896901492265
8.34, 4.463675615454153
8.35, 3.899679474008088
8.38, 4.168404970729212
8.38, 4.437972510054563
8.39, 4.793526885290203
8.36, 3.9102941065858468
8.36, 4.581528129347239
8.44, 4.609381737283211
8.43, 4.079840683163988
8.44, 4.23159544380131
8.47, 4.369107460340155
8.47, 4.255478821472385
8.43, 4.306402210662632
8.47, 4.196319816219922
8.44, 4.280934477424292
8.43, 4.262053495675531
8.47, 4.2342767977542515
8.4, 4.536518488885499
8.45, 4.421255477802657
8.46, 4.3781731349959205
8.47, 4.570459495499331

200
4.385, 2.5469148003025053
4.31, 2.2921387392564148
4.42, 2.5987689393249247
4.27, 2.4242730869272946
4.3, 2.2427661492005857
4.34, 2.3546549641083296
4.365, 2.377346209537019
4.405, 2.72414665537669
4.325, 2.475757459849407
4.385, 2.564522372684618
4.385, 2.4812849493760205
4.335, 2.6196898671407665
4.39, 2.633989369758353
4.425, 2.363128223351411
4.405, 2.3560507210159987
4.405, 2.722310599472442
4.41, 2.5498823502271684
4.41, 2.193604339893592
4.46, 2.3126608052198234
4.505, 2.4166040221765708
4.465, 2.485714183087018
4.445, 2.7160587254328603
4.475, 2.7819732205756447
4.47, 2.6849767224316907
4.44, 2.650735746920089
4.425, 2.5718427245848496
4.475, 2.603723295590378
4.415, 2.3543098776499236
4.44, 2.6069906022078406
4.395, 2.353502708730116
4.445, 2.4283687940673233
4.4, 2.603843313258311
4.455, 2.5254653036618806
4.365, 2.3241718955361343
4.495, 2.701846590759726
4.41, 2.4722257178502174
4.465, 3.03624356730483
4.49, 2.677666894891893
4.465, 2.660596737575982
4.5, 2.6645825188948455
4.445, 2.8752347730228855
4.46, 2.4471207571348015
4.52, 2.838943465446266
4.515, 2.6305465211624837
4.495, 3.108050031772326
4.395, 2.835308625176452
4.475, 2.8669452384027188
4.485, 2.9495380994318343
4.38, 2.8715152794299956
4.47, 2.9881599689441027

500
3.816, 1.1841216153757188
3.816, 1.3498681417086609
3.85, 1.152171862180292
3.91, 1.2529565036345038
3.882, 1.124311344779544
3.854, 1.0586236347257694
3.88, 1.097998178504869
3.956, 1.1908249241597206
3.87, 1.0339729203417265
3.856, 1.0484579152259759
3.866, 1.071468151649879
3.874, 0.9560983213038262
3.898, 1.0675186181046181
3.956, 1.2876583397780652
3.896, 1.0045815049063946
3.902, 1.0528038753728086
3.876, 1.0161810862243028
3.95, 1.1556383517346633
3.91, 1.030485322554382
3.916, 1.1751357368406452
3.904, 0.9416920940519732
3.93, 1.3465140177510297
3.9, 1.0908712114635692
3.886, 1.0995471795243683
3.986, 1.114362598080175
3.886, 0.927903012173142
3.994, 1.2190012305161975
3.968, 1.1291483516349798
3.932, 0.8575406695894957
3.894, 0.9004243444065683
3.894, 1.019197723702324
3.96, 1.2191800523302616
3.996, 1.1471634582743624
3.934, 1.024521351656465
3.93, 1.028153685010177
3.904, 0.9933700216938229
3.962, 1.0528798601929863
3.872, 1.160868640286232
3.99, 1.2968808734806683
3.914, 1.067053888048773
3.914, 0.9113747856946703
3.996, 1.3798492671302867
3.932, 0.9774333736884552
3.934, 1.3833452208324581
3.95, 1.3636348484840188
3.994, 1.3198348381521074
3.91, 0.9412226091632147
3.932, 0.9794774116844122
3.924, 1.1824652214758824
3.904, 1.1148022246120561

1000
7.826, 4.294382842737693
7.857, 4.229249460601704
7.868, 4.159396110014037
7.873, 4.127816735273023
7.883, 4.1162253339679955
7.9, 4.187600745056747
7.887, 4.212864939681786
7.879, 4.1250889687375425
7.903, 4.048899974067047
7.903, 4.025616847142819
7.908, 4.2376333017381285
7.915, 4.136638127755443
7.906, 4.103067632881517
7.895, 4.313464384923093
7.902, 4.2249728993213544
7.918, 4.14092694936773
7.923, 4.127598696578938
7.919, 4.0623194113707735
7.933, 4.234207245754543
7.924, 4.131370716844469
7.934, 4.120879032439551
7.909, 4.240367790652119
7.948, 4.115008626965433
7.927, 4.0612400815514595
7.93, 4.094276492861721
7.933, 4.351150537501566
7.93, 4.020335806869876
7.936, 4.060037438251029
7.945, 4.174922154962881
7.94, 4.062314611154593
7.946, 4.020582544855923
7.961, 4.048886143126283
7.954, 4.294401471683801
7.939, 4.1147635412013495
7.96, 4.092969582100488
7.971, 4.092207106195846
7.959, 4.1033302328718415
7.964, 4.1178518671754105
7.962, 4.030701675887205
7.953, 4.0690036864077666
7.95, 4.117462811003904
7.963, 4.141452764429398
7.972, 4.165479084091044
7.947, 4.067700947709911
7.958, 4.208115492711666
7.952, 4.072062867884021
7.953, 4.0453418891361945
7.958, 4.110989661869742
7.974, 4.050348626970264
7.965, 4.248738047938464

2000
5.045, 2.830013250852361
5.0235, 2.7990976671063184
5.0605, 2.9238398981476204
5.043, 2.8187144232788017
5.0405, 2.872256908774065
5.066, 2.900972940239229
5.0245, 2.8305299415480585
5.1, 2.8316073174082
5.0255, 2.8772990372917415
5.071, 2.84955417565628
5.0445, 2.8463168744887963
5.068, 2.888317157100272
5.0565, 2.818919606870686
5.0145, 2.8341294518776263
5.0265, 2.8329838951182875
5.0735, 2.8846313022637973
4.993, 2.8616343232495205
5.1045, 2.9307984833488754
5.0145, 2.8265331680346817
5.0275, 2.913544876949711
5.0085, 2.8091685157712307
5.113, 2.938065860391814
5.039, 2.804546130838248
5.0195, 2.91343778893594
5.0445, 2.8568373684897965
5.0545, 2.8336424880355007
4.993, 2.863031784664593
5.09, 2.985280556329608
5.0615, 2.759296604209116
5.0115, 2.8080896976414476
5.049, 2.9106011406580365
5.0455, 2.8890188213302266
5.0385, 2.891715364623611
5.0565, 2.9496284087999682
5.074, 2.939817001107363
5.0335, 2.922905703234376
5.0695, 2.91336055955999
5.009, 2.84480561726107
5.034, 2.8588186371296653
5.057, 2.9011637320220713
5.0415, 2.9257097856759438
5.024, 2.885207791477039
5.0355, 2.920143789267938
5.066, 2.879695122751765
5.056, 2.8994592599310653
5.046, 2.974034969532153
5.0395, 2.8435786871476267
4.9995, 2.8535065708702905
5.0025, 2.9341938841869357
4.9975, 2.9126437732753803
